FIRMA;GRUPPE;HR;FRACHTBRIEF;STATUS;ERF_ART;DATUM;ABSENDER;ABS_NAME;ABS_STRASSE;ABS_LAND;ABS_PLZ;ABS_ORT;ABW_LAD;ABS_BEM;EMPFAENGER;EMPF_NAME;EMPF_STRASSE;EMPF_LAND;EMPF_PLZ;EMPF_ORT;ABW_ENTL;EMPF_BEM;ABL_STELLE;ZEICHEN;ANZAHL1;VERP1;ANZAHL2;VERP2;PAL_KLASSE;LG;PAL_BUH;INHALT;BRUTTO;TARA;LM;LMJ;RM;LAGERO;UNR;GGVS;IMO;ADR;HL_BEREICH;HL_UNTERN;HLU_NAME;HL_REISE;HL_DATUM;HL_LKW;VL_BEREICH;VL_UNTERN;VLU_NAME;VL_REISE;VL_DATUM;VL_LKW;FRANKATUR;TRART;ID
1;VW;H;8769314;;FBR;13.06.2013;183888;Saarpor Klaus Eckhardt GmbH;Krummeg 3-7;D;66539;Neunkirchen;;Jumbo-Gliederzug;185023;IAC Group GmbH;Schultheiß-Seeber-Str. 14;D;74177;Bad Friedrichshall;;;1;1;93;EWP;;;0;;;Automobilteile;3570;2325;2,325;1,86;13,392;;;;;;FV;604930;;321;13.06.2013;EN-K101;NV;;;;13.06.2013;;01;RDF;4868
1;VW;H;8769314;;FBR;13.06.2013;183888;Saarpor Klaus Eckhardt GmbH;Krummeg 3-7;D;66539;Neunkirchen;;Jumbo-Gliederzug;185023;IAC Group GmbH;Schultheiß-Seeber-Str. 14;D;74177;Bad Friedrichshall;;;1;1;93;EWP;;;0;;;Automobilteile;3570;2325;2,325;1,86;13,392;;;;;;FV;604930;;321;13.06.2013;EN-K101;NV;;;;13.06.2013;;01;RDF;4869
1;VW;H;8769314;;FBR;13.06.2013;183888;Saarpor Klaus Eckhardt GmbH;Krummeg 3-7;D;66539;Neunkirchen;;Jumbo-Gliederzug;185023;IAC Group GmbH;Schultheiß-Seeber-Str. 14;D;74177;Bad Friedrichshall;;;1;1;93;EWP;;;0;;;Automobilteile;3570;2325;2,325;1,86;13,392;;;;;;FV;604930;;321;13.06.2013;EN-K101;NV;;;;13.06.2013;;01;RDF;4870
1;VW;H;8769314;;FBR;13.06.2013;183888;Saarpor Klaus Eckhardt GmbH;Krummeg 3-7;D;66539;Neunkirchen;;Jumbo-Gliederzug;185023;IAC Group GmbH;Schultheiß-Seeber-Str. 14;D;74177;Bad Friedrichshall;;;1;1;93;EWP;;;0;;;Automobilteile;3570;2325;2,325;1,86;13,392;;;;;;FV;604930;;321;13.06.2013;EN-K101;NV;;;;13.06.2013;;01;RDF;4871
1;VW;H;8769314;;FBR;13.06.2013;183888;Saarpor Klaus Eckhardt GmbH;Krummeg 3-7;D;66539;Neunkirchen;;Jumbo-Gliederzug;185023;IAC Group GmbH;Schultheiß-Seeber-Str. 14;D;74177;Bad Friedrichshall;;;1;1;93;EWP;;;0;;;Automobilteile;3570;2325;2,325;1,86;13,392;;;;;;FV;604930;;321;13.06.2013;EN-K101;NV;;;;13.06.2013;;01;RDF;4872
1;VW;H;8769314;;FBR;13.06.2013;183888;Saarpor Klaus Eckhardt GmbH;Krummeg 3-7;D;66539;Neunkirchen;;Jumbo-Gliederzug;185023;IAC Group GmbH;Schultheiß-Seeber-Str. 14;D;74177;Bad Friedrichshall;;;1;1;93;EWP;;;0;;;Automobilteile;3570;2325;2,325;1,86;13,392;;;;;;FV;604930;;321;13.06.2013;EN-K101;NV;;;;13.06.2013;;01;RDF;4873
1;VW;H;8769314;;FBR;13.06.2013;183888;Saarpor Klaus Eckhardt GmbH;Krummeg 3-7;D;66539;Neunkirchen;;Jumbo-Gliederzug;185023;IAC Group GmbH;Schultheiß-Seeber-Str. 14;D;74177;Bad Friedrichshall;;;1;1;93;EWP;;;0;;;Automobilteile;3570;2325;2,325;1,86;13,392;;;;;;FV;604930;;321;13.06.2013;EN-K101;NV;;;;13.06.2013;;01;RDF;4874
1;VW;H;8769317;;FBR;13.06.2013;185023;IAC Group GmbH;Schultheiß-Seeber-Str. 14;D;74177;Bad Friedrichshall;;JUmbo-Gliederzug;183888;Saarpor Klaus Eckhardt GmbH;Krummeg 3-7;D;66539;Neunkirchen;;;*;1;1;LDG;;;0;;;;6000;1;0;13,6;0;;;;;;FV;604930;;322;13.06.2013;EN-K101;NV;;;;13.06.2013;;01;RDF;4875
1;VW;H;8769317;;FBR;13.06.2013;185023;IAC Group GmbH;Schultheiß-Seeber-Str. 14;D;74177;Bad Friedrichshall;;JUmbo-Gliederzug;183888;Saarpor Klaus Eckhardt GmbH;Krummeg 3-7;D;66539;Neunkirchen;;;*;1;1;LDG;;;0;;;;6000;1;0;13,6;0;;;;;;FV;604930;;322;13.06.2013;EN-K101;NV;;;;13.06.2013;;01;RDF;4876
1;VW;H;8756321;;FBR;10.06.2013;511001;Volkswagen AG;;D;38440;Wolfsburg;;;167989;Saint-Gobain Sekurit Deutschland;Industriestr. 2;D;30926;Seelze;;;1;111389;5;110850;;;;;;Leergut;665;665;0,405;0,345;2,26;;;;;;FV;700001;Rudolph & Söhne Logistik;127;13.06.2013;BS-F215;NV;602281;;037;10.06.2013;Z-M796;90;GSL;4877
1;VW;H;8756322;;FBR;10.06.2013;511001;Volkswagen AG;;D;38440;Wolfsburg;;;163461;Druckguss Hoym GmbH;Zur Selkeaue 1;D;06467;Hoym;;;1;111369;21;111960;;;;;;Leergut;3969;3969;2,625;3,57;14,133;;;;;;FV;600008;;389;13.06.2013;HZ-DP120;NV;602281;;037;10.06.2013;Z-M796;90;GSL;4878
1;VW;H;8756336;;FBR;10.06.2013;511001;Volkswagen AG;;D;38440;Wolfsburg;;;163461;Druckguss Hoym GmbH;Zur Selkeaue 1;D;06467;Hoym;;;1;111364;4;111902;;;;;;Leergut;244;244;0,25;0,25;1,24;;;;;;FV;600008;;389;13.06.2013;HZ-DP120;NV;602281;;037;10.06.2013;Z-M796;90;GSL;4879
1;VW;H;8756370;;FBR;07.06.2013;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;511001;Volkswagen AG;;D;38440;Wolfsburg;;;11400;37090473;1;VW0012;;;;;;;416;48;0,17;0,5;0,198;;;;;;FV;700001;Rudolph & Söhne Logistik;105;13.06.2013;BS-F472;NV;600892;;088;07.06.2013;PK026DA;90;GSZ;4880
1;VW;H;8756370;;FBR;07.06.2013;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;511001;Volkswagen AG;;D;38440;Wolfsburg;;;11400;37090473;;;1;001210;;;;;;7;0;;0,053;;;;;;FV;700001;Rudolph & Söhne Logistik;105;13.06.2013;BS-F472;NV;600892;;088;07.06.2013;PK026DA;90;GSZ;4881
1;VW;H;8756370;;FBR;07.06.2013;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;511001;Volkswagen AG;;D;38440;Wolfsburg;;;11400;37090473;;;1;006280;;;;;;3;0;;0,066;;;;;;FV;700001;Rudolph & Söhne Logistik;105;13.06.2013;BS-F472;NV;600892;;088;07.06.2013;PK026DA;90;GSZ;4882
1;VW;H;8756370;;FBR;07.06.2013;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;511001;Volkswagen AG;;D;38440;Wolfsburg;;;11400;37090475;1;006280;;;;;;;;3;0;0;0,066;;;;;;FV;700001;Rudolph & Söhne Logistik;105;13.06.2013;BS-F472;NV;600892;;088;07.06.2013;PK026DA;90;GSZ;4883
1;VW;H;8756370;;FBR;07.06.2013;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;511001;Volkswagen AG;;D;38440;Wolfsburg;;;11400;37090476;1;006280;;;;;;;;3;0;0;0,066;;;;;;FV;700001;Rudolph & Söhne Logistik;105;13.06.2013;BS-F472;NV;600892;;088;07.06.2013;PK026DA;90;GSZ;4884
1;VW;H;8756370;;FBR;07.06.2013;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;511001;Volkswagen AG;;D;38440;Wolfsburg;;;11400;37090477;1;006280;;;;;;;;3;0;0;0,066;;;;;;FV;700001;Rudolph & Söhne Logistik;105;13.06.2013;BS-F472;NV;600892;;088;07.06.2013;PK026DA;90;GSZ;4885
1;VW;H;8756370;;FBR;07.06.2013;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;511001;Volkswagen AG;;D;38440;Wolfsburg;;;11400;37090478;1;006280;;;;;;;;3;0;0;0,066;;;;;;FV;700001;Rudolph & Söhne Logistik;105;13.06.2013;BS-F472;NV;600892;;088;07.06.2013;PK026DA;90;GSZ;4886
1;VW;H;8756370;;FBR;07.06.2013;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;511001;Volkswagen AG;;D;38440;Wolfsburg;;;11400;37090480;2;VW0012;;;;;;;;96;0,34;;0,396;;;;;;FV;700001;Rudolph & Söhne Logistik;105;13.06.2013;BS-F472;NV;600892;;088;07.06.2013;PK026DA;90;GSZ;4887
1;VW;H;8756370;;FBR;07.06.2013;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;511001;Volkswagen AG;;D;38440;Wolfsburg;;;11400;37090480;;;2;001210;;;;;;14;0;;0,106;;;;;;FV;700001;Rudolph & Söhne Logistik;105;13.06.2013;BS-F472;NV;600892;;088;07.06.2013;PK026DA;90;GSZ;4888
1;VW;H;8756370;;FBR;07.06.2013;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;511001;Volkswagen AG;;D;38440;Wolfsburg;;;11400;37090480;;;35;006147;;;;;;66,5;0;;1,225;;;;;;FV;700001;Rudolph & Söhne Logistik;105;13.06.2013;BS-F472;NV;600892;;088;07.06.2013;PK026DA;90;GSZ;4889
1;VW;H;8762454;;FBR;12.06.2013;511014;Schnellecke Logistics;Hafenstr. 2;D;38440;Wolfsburg;;;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50100;4922183920;1;501816;;;;;;Leergut;471;228;0,3;0,3;1,637;;;;;;FV;605840;;071;13.06.2013;GF-RS2067;NV;602281;;115;11.06.2013;OHA-FX527;01;GSZ;4890
1;VW;H;8762454;;FBR;12.06.2013;511014;Schnellecke Logistics;Hafenstr. 2;D;38440;Wolfsburg;;;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50100;4922183927;1;501817;;;;;;Leergut;;236;0,3;0,3;1,637;;;;;;FV;605840;;071;13.06.2013;GF-RS2067;NV;602281;;115;11.06.2013;OHA-FX527;01;GSZ;4891
1;VW;H;8762464;;FBR;12.06.2013;511014;Schnellecke Logistics;Hafenstr. 2;D;38440;Wolfsburg;;;162387;Schiku Kunststofftechnik;Alte Heerstrasse 4;D;38644;Goslar;;;1;4922183923;4;502054;;;;;;;800;800;0,9;1,8;10,368;;;;;;FV;700001;Rudolph & Söhne Logistik;200;13.06.2013;BS-F214;NV;602281;;115;11.06.2013;OHA-FX527;90;GSL;4892
1;VW;H;8762671;;FBR;11.06.2013;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;185538;Boryszew Kunststofftechnik;Stendaler Chaussee 3-5;D;39638;Gardelegen;;;1;528814;6;114888;;;;;;;234;234;0,24;1,02;1,542;;;;;;FV;602646;;128;13.06.2013;BS-EE701;NV;605840;;079;11.06.2013;WOB-H1418;90;GSL;4893
1;VW;H;8762683;;FBR;10.06.2013;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;1;528638;37;111970;;;;;;;7622;7622;7,6;10,4;22,718;;;;;;FV;600310;;181;13.06.2013;GF-VE110;NV;605840;;079;11.06.2013;WOB-H1418;90;GSL;4894
1;VW;H;8762814;;FBR;11.06.2013;512001;Volkswagen AG;;D;30419;Hannover;;;163461;Druckguss Hoym GmbH;Zur Selkeaue 1;D;06467;Hoym;;;1;233082;10;114100;;;;;;;1030;1030;2,5;1,7;12;;;;;;FV;600008;;389;13.06.2013;HZ-DP120;NV;602646;;094;11.06.2013;BS-EE701;90;GSL;4895
1;VW;H;8762861;;FBR;12.06.2013;513031;Volkswagen AG Werk KTF;Nordhoffstrasse 1;D;38102;Braunschweig;;;511001;Volkswagen AG;;D;38440;Wolfsburg;;;11400;ZWV130687510;2;114888;;;;;;;200;78;0,34;0,34;2,444;;;;;;FV;600310;;115;13.06.2013;GF-VE89;NV;600310;;004;12.06.2013;GF-VE128;01;TZW;4896
1;VW;H;8769062;;FBR;12.06.2013;564001;Schnellecke Logistics CKD (BC);Amerikaring 2;D;27580;Bremerhaven;;;168402;Hans Hepp GmbH & Co. KG;Georgswerder Damm 16;D;20539;Hamburg;;;1;056772;3;VW0012;;;;;;;144;144;0,51;0,51;0,594;;;;;;FV;605529;;031;13.06.2013;SL-KJ361;NV;603513;;086;12.06.2013;WOB-NC530;90;GSL;4897
1;VW;H;8769062;;FBR;12.06.2013;564001;Schnellecke Logistics CKD (BC);Amerikaring 2;D;27580;Bremerhaven;;;168402;Hans Hepp GmbH & Co. KG;Georgswerder Damm 16;D;20539;Hamburg;;;1;056772;;;3;001210;;;;;21;21;0;;0,159;;;;;;FV;605529;;031;13.06.2013;SL-KJ361;NV;603513;;086;12.06.2013;WOB-NC530;90;GSL;4898
1;VW;H;8769062;;FBR;12.06.2013;564001;Schnellecke Logistics CKD (BC);Amerikaring 2;D;27580;Bremerhaven;;;168402;Hans Hepp GmbH & Co. KG;Georgswerder Damm 16;D;20539;Hamburg;;;1;056772;;;45;006280;;;;;135;135;0;;2,97;;;;;;FV;605529;;031;13.06.2013;SL-KJ361;NV;603513;;086;12.06.2013;WOB-NC530;90;GSL;4899
1;VW;H;8757313;;AVI;12.06.2013;165448;CEVA Logistics GmbH;Krugfeld 16;D;38448;Wolfsburg / Warmenau;100000;;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50171;1;4;114888;;;;;;Automobilteile;352;156;0,68;0,68;4,888;;;;;;FV;605840;;068;13.06.2013;HE-US22;NV;601450;;018;12.06.2013;042-E-850;01;GSV;4900
1;VW;H;8757314;;AVI;12.06.2013;165448;CEVA Logistics GmbH;Krugfeld 16;D;38448;Wolfsburg / Warmenau;100000;;514145;Peter Huppertz Logistik GmbH;Heinrich-Hertz-Str. 47;D;34123;Kassel;;;KOD44;1;4;114888;;;;;;Automobilteile;352;156;0,68;0,68;4,888;;;;;;FV;605541;;101;13.06.2013;EIC-AU42;NV;601450;;018;12.06.2013;042-E-850;01;GSV;4901
1;VW;H;8757316;;AVI;12.06.2013;165448;CEVA Logistics GmbH;Krugfeld 16;D;38448;Wolfsburg / Warmenau;100000;;514006;Scherm-Logistik Neu;Am Kraftwerk 23;D;34582;Borken;;;KOD86;1;1;114888;;;;;;Automobilteile;88;39;0,17;0,17;1,222;;;;;;FV;605840;;092;13.06.2013;HE-US26;NV;601450;;018;12.06.2013;042-E-850;01;GSV;4902
1;VW;H;8757498;;AVI;12.06.2013;159463;ZF Lemförder Schaltungssysteme GmbH;Siemensstraße 4;D;49356;Diepholz;163427;;537006;LOZ Schnellecke Slovakia S.R.O.;Logisticky areal Westpoint DC6b;SK;90055;Lozorno;;;J78I8;1;4;DB0011;;;;;;;600;100;0,84;0,84;0,576;;;;;;FV;600892;;103;13.06.2013;PK026DA;NV;605840;;062;12.06.2013;WOB-H1420;01;GSV;4903
1;VW;H;8757498;;AVI;12.06.2013;159463;ZF Lemförder Schaltungssysteme GmbH;Siemensstraße 4;D;49356;Diepholz;163427;;537006;LOZ Schnellecke Slovakia S.R.O.;Logisticky areal Westpoint DC6b;SK;90055;Lozorno;;;J78I8;1;4;0015SCH;;;;;;;;4;0,8;0,533;3,456;;;;;;FV;600892;;103;13.06.2013;PK026DA;NV;605840;;062;12.06.2013;WOB-H1420;01;GSV;4904
1;VW;H;8757503;;AVI;12.06.2013;159463;ZF Lemförder Schaltungssysteme GmbH;Siemensstraße 4;D;49356;Diepholz;163427;;560031;AUDI Hungaria Motor KFT;Kardan u.1.;H;9027;Györ;;;TT G;1;12;114888;;;;;;Automobilteile;1332;468;2,04;2,04;14,664;;;;;;FV;604046;;109;13.06.2013;MES042;NV;605840;;062;12.06.2013;WOB-H1420;01;GSV;4905
1;VW;H;8757503;;AVI;12.06.2013;159463;ZF Lemförder Schaltungssysteme GmbH;Siemensstraße 4;D;49356;Diepholz;163427;;560031;AUDI Hungaria Motor KFT;Kardan u.1.;H;9027;Györ;;;TT G;1;7;006280;;;;;;;30;21;0;0;0,462;;;;;;FV;604046;;109;13.06.2013;MES042;NV;605840;;062;12.06.2013;WOB-H1420;01;GSV;4906
1;VW;H;8757505;;AVI;12.06.2013;159463;ZF Lemförder Schaltungssysteme GmbH;Siemensstraße 4;D;49356;Diepholz;163427;;533001;Volkswagen Poznan Sp. z.o.o.;UL. Rabowicka 10/16;PL;62-020;Swarzedz;;;O01T5;1;3;114888;;;;;;Automobilteile;900;117;0,51;0,51;3,666;;;;;;FV;600012;;061;13.06.2013;PKS-83YK;NV;605840;;062;12.06.2013;WOB-H1420;01;GSV;4907
1;VW;H;8757528;;AVI;12.06.2013;168912;Farmingtons Automotive GmbH;Beekebreite 18-20;D;49124;Georgsmarienhütte;;;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;J96C9;1;9;VW0012;;;;;;Automobilteile;819;432;1,53;1,53;1,782;;;;;;FV;600922;;104;13.06.2013;PD430ED;NV;602646;;065;12.06.2013;BS-XX780;01;GSV;4908
1;VW;H;8757528;;AVI;12.06.2013;168912;Farmingtons Automotive GmbH;Beekebreite 18-20;D;49124;Georgsmarienhütte;;;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;J96C9;1;135;006280;;;;;;Automobilteile;;405;0;0;8,91;;;;;;FV;600922;;104;13.06.2013;PD430ED;NV;602646;;065;12.06.2013;BS-XX780;01;GSV;4909
1;VW;H;8757528;;AVI;12.06.2013;168912;Farmingtons Automotive GmbH;Beekebreite 18-20;D;49124;Georgsmarienhütte;;;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;J96C9;1;9;001210;;;;;;Automobilteile;;63;0;0;0,477;;;;;;FV;600922;;104;13.06.2013;PD430ED;NV;602646;;065;12.06.2013;BS-XX780;01;GSV;4910
1;VW;H;8757528;;AVI;12.06.2013;168912;Farmingtons Automotive GmbH;Beekebreite 18-20;D;49124;Georgsmarienhütte;;;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;J96C9;1;2;501486;;;;;;Automobilteile;220;160;0,7;0,7;0,594;;;;;;FV;600922;;104;13.06.2013;PD430ED;NV;602646;;065;12.06.2013;BS-XX780;01;GSV;4911
1;VW;H;8757559;;AVI;12.06.2013;168912;Farmingtons Automotive GmbH;Beekebreite 18-20;D;49124;Georgsmarienhütte;;;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;J96K9;1;4;523502;;;;;;Automobilteile;260;200;0,28;1,7;3,84;;;;;;FV;600922;;104;13.06.2013;PD430ED;NV;602646;;065;12.06.2013;BS-XX780;01;GSV;4912
1;VW;H;8757559;;AVI;12.06.2013;168912;Farmingtons Automotive GmbH;Beekebreite 18-20;D;49124;Georgsmarienhütte;;;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;J96K9;1;8;523503;;;;;;Automobilteile;380;400;0,56;0;7,68;;;;;;FV;600922;;104;13.06.2013;PD430ED;NV;602646;;065;12.06.2013;BS-XX780;01;GSV;4913
1;VW;H;8757579;;AVI;12.06.2013;100093;Robert Bosch GmbH;Robert-Bosch-Str.200;D;31139;Hildesheim;;;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50121;1;1;111960;;;;;;Automobilteile;680;189;0,17;0,35;1,199;;;;;;FV;605840;;064;13.06.2013;WOB-H1420;NV;602266;;102;12.06.2013;KYF-FH20;01;GSV;4914
1;VW;H;8757580;;AVI;12.06.2013;156834;Plastimat GmbH;Stahlstr. 1;D;33378;Rheda-Wiedenbrück;;;514043;Kasseler Werkstätten;Werner-Heisenberg-Str.18;D;34123;Kassel;;;KOD47;1;1;VW0012;;;;;;Automobilteile;181;48;0,17;0,17;0,198;;;;;;FV;605541;;101;13.06.2013;EIC-AU42;NV;606146;;012;12.06.2013;H-RL1313;01;GSV;4915
1;VW;H;8757580;;AVI;12.06.2013;156834;Plastimat GmbH;Stahlstr. 1;D;33378;Rheda-Wiedenbrück;;;514043;Kasseler Werkstätten;Werner-Heisenberg-Str.18;D;34123;Kassel;;;KOD47;1;15;006280;;;;;;;;45;0;0;0,99;;;;;;FV;605541;;101;13.06.2013;EIC-AU42;NV;606146;;012;12.06.2013;H-RL1313;01;GSV;4916
1;VW;H;8757580;;AVI;12.06.2013;156834;Plastimat GmbH;Stahlstr. 1;D;33378;Rheda-Wiedenbrück;;;514043;Kasseler Werkstätten;Werner-Heisenberg-Str.18;D;34123;Kassel;;;KOD47;1;1;001210;;;;;;;;7;0;0;0,053;;;;;;FV;605541;;101;13.06.2013;EIC-AU42;NV;606146;;012;12.06.2013;H-RL1313;01;GSV;4917
1;VW;H;8757591;;AVI;12.06.2013;166853;Hujer Lasertechnik GmbH;Rudolf-Diesel-Str. 7;D;33428;Harsewinkel;;Lieferschein Nr. 49040748+751;538001;Volkswagen Osnabrück GmbH;Karmannstr. 1;D;49084;Osnabrück;;;S2301;1;3;111970;;;;;;Automobilteile;1698;618;1,6;0,8;5,754;;;;;;FV;605840;;074;13.06.2013;WOB-H1414;NV;605840;;035;12.06.2013;HE-US22;01;GSV;4918
1;VW;H;8765029;;FBR;11.06.2013;172495;Novem;Loznica 53;SLO;3310;Zalec;;;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50121;81939814;1;501486;;;;;;Automobilteile;;80;0,7;0,7;0,297;;;;;;FV;602825;;224;13.06.2013;H-SR470;NV;601054;;016;11.06.2013;SG-AK16;90;GSV;4919
1;VW;H;8765029;;FBR;11.06.2013;172495;Novem;Loznica 53;SLO;3310;Zalec;;;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50121;81939814;;;1;501485;;;;Automobilteile;;12;0;;0,185;;;;;;FV;602825;;224;13.06.2013;H-SR470;NV;601054;;016;11.06.2013;SG-AK16;90;GSV;4920
1;VW;H;8765029;;FBR;11.06.2013;172495;Novem;Loznica 53;SLO;3310;Zalec;;;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50121;81939814;;;32;522186;0;;;Automobilteile;;32;0;;0,608;;;;;;FV;602825;;224;13.06.2013;H-SR470;NV;601054;;016;11.06.2013;SG-AK16;90;GSV;4921
1;VW;H;8765029;;FBR;11.06.2013;172495;Novem;Loznica 53;SLO;3310;Zalec;;;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50121;81939814;;;32;522185;0;;;Automobilteile;;32;0;;0,608;;;;;;FV;602825;;224;13.06.2013;H-SR470;NV;601054;;016;11.06.2013;SG-AK16;90;GSV;4922
1;VW;H;8751506;;FBR;07.06.2013;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;157384;Henniges Automotive;Nienburger Str.46;D;31547;Rehburg-Loccum;;;1;630341;12;522400;;;;;;;468;468;3;3;16,416;;;;;;FV;605840;;338;13.06.2013;GF-RS2039;NV;600003;;101;07.06.2013;GS-HT770;90;GSL;4923
1;VW;H;8758358;;FBR;10.06.2013;514101;Volkswagen AG;Dr. Rudolf-Leiding Platz 1;D;34225;Baunatal;;;189077;Otto-von-Guericke-Unisversität;Große Steinernetischestr.6;D;39104;Magdeburg;;;1;KV489808;1;VW0012;;;;X;;;157;48;0,17;0,17;0,198;;;;;;FV;600008;;389;13.06.2013;HZ-DP120;NV;602266;;010;10.06.2013;KYF-FH19;90;GSL;4924
1;VW;H;8758358;;FBR;10.06.2013;514101;Volkswagen AG;Dr. Rudolf-Leiding Platz 1;D;34225;Baunatal;;;189077;Otto-von-Guericke-Unisversität;Große Steinernetischestr.6;D;39104;Magdeburg;;;1;KV489808;;;1;001210;;X;;;;7;0;;0,053;;;;;;FV;600008;;389;13.06.2013;HZ-DP120;NV;602266;;010;10.06.2013;KYF-FH19;90;GSL;4925
1;VW;H;8762862;;FBR;12.06.2013;513031;Volkswagen AG Werk KTF;Nordhoffstrasse 1;D;38102;Braunschweig;;;514006;Scherm-Logistik Neu;Am Kraftwerk 23;D;34582;Borken;;;KOD86;ZWV130687560;1;114888;;;;;;;64;39;0,17;0,17;1,222;;;;;;FV;605840;;092;13.06.2013;HE-US26;NV;600310;;004;12.06.2013;GF-VE128;01;GSZ;4926
1;VW;H;8762862;;FBR;12.06.2013;513031;Volkswagen AG Werk KTF;Nordhoffstrasse 1;D;38102;Braunschweig;;;514006;Scherm-Logistik Neu;Am Kraftwerk 23;D;34582;Borken;;;KOD86;ZWV130687560;1;006280;;;;;;;;3;0;0;0,066;;;;;;FV;605840;;092;13.06.2013;HE-US26;NV;600310;;004;12.06.2013;GF-VE128;01;GSZ;4927
1;VW;H;8763091;F;FBR;12.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;560031;AUDI Hungaria Motor KFT;Kardan u.1.;H;9027;Györ;;;TT G;190107;3;114888;;;;;;;1001;117;0,51;0,51;3,666;;;;;;FV;604046;;109;13.06.2013;MES042;NV;600310;;082;12.06.2013;GF-VE110;01;GSV;4928
1;VW;H;8763091;F;FBR;12.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;560031;AUDI Hungaria Motor KFT;Kardan u.1.;H;9027;Györ;;;TT G;190108;4;114888;;;;;;;;156;0,68;0,68;4,888;;;;;;FV;604046;;109;13.06.2013;MES042;NV;600310;;082;12.06.2013;GF-VE110;01;GSV;4929
1;VW;H;8763091;F;FBR;12.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;560031;AUDI Hungaria Motor KFT;Kardan u.1.;H;9027;Györ;;;TT G;190109;2;114888;;;;;;;;78;0,34;0,34;2,444;;;;;;FV;604046;;109;13.06.2013;MES042;NV;600310;;082;12.06.2013;GF-VE110;01;GSV;4930
1;VW;H;8763091;F;FBR;12.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;560031;AUDI Hungaria Motor KFT;Kardan u.1.;H;9027;Györ;;;TT G;190110;1;114999;;;;;;;;55;0,8;0,8;1,44;;;;;;FV;604046;;109;13.06.2013;MES042;NV;600310;;082;12.06.2013;GF-VE110;01;GSV;4931
1;VW;H;8763091;F;FBR;12.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;560031;AUDI Hungaria Motor KFT;Kardan u.1.;H;9027;Györ;;;TT G;190112;1;VW0012;;;;;;;;48;0,17;0,17;0,198;;;;;;FV;604046;;109;13.06.2013;MES042;NV;600310;;082;12.06.2013;GF-VE110;01;GSV;4932
1;VW;H;8763091;F;FBR;12.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;560031;AUDI Hungaria Motor KFT;Kardan u.1.;H;9027;Györ;;;TT G;190112;;;1;001210;;;;;;7;0;;0,053;;;;;;FV;604046;;109;13.06.2013;MES042;NV;600310;;082;12.06.2013;GF-VE110;01;GSV;4933
1;VW;H;8763091;F;FBR;12.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;560031;AUDI Hungaria Motor KFT;Kardan u.1.;H;9027;Györ;;;TT G;190112;;;5;006280;;;;;;15;0;;0,33;;;;;;FV;604046;;109;13.06.2013;MES042;NV;600310;;082;12.06.2013;GF-VE110;01;GSV;4934
